"","french_name","species","year","estimate","se","infIC","supIC","GR","infGR","supGR","pval"
"1225","Coucou gris","CUCCAN",2024,-0.0711164669678074,0.0205805705728442,-0.111454385290582,-0.0307785486450327,0.931353413902575,0.894532194298763,0.969690288528928,0.00054924296209437
"1226","Cygne tuberculé","CYGOLO",2001,-0.594116437122097,0,-0.594116437122097,-0.594116437122097,0.552050121437154,0.552050121437154,0.552050121437154,NA
"1227","Cygne tuberculé","CYGOLO",2002,-0.548778648577357,0.333111462729077,-1.20167711552635,0.104119818371634,0.577654899345245,0.300689497773219,1.10973341340053,0.0994691805408871
"1228","Cygne tuberculé","CYGOLO",2003,-0.107063954475522,0.270985604609847,-0.638195739510822,0.424067830559778,0.898468210089671,0.528244655708657,1.52816524657271,0.692775782508498
"1229","Cygne tuberculé","CYGOLO",2004,-0.0831361149167776,0.272737680165704,-0.617701968041557,0.451429738208002,0.920225882225725,0.539182072621899,1.57055606504177,0.760502647069986
"1230","Cygne tuberculé","CYGOLO",2005,-0.59228493376611,0.260659923193088,-1.10317838322456,-0.0813914843076572,0.553062129552478,0.331814771401602,0.921832737744252,0.0230713168506287
"1231","Cygne tuberculé","CYGOLO",2006,-0.212477897298282,0.246518187154797,-0.695653544121684,0.27069774952512,0.808578187886449,0.498748387372476,1.31087879676183,0.388733905557244
"1232","Cygne tuberculé","CYGOLO",2007,-0.197701410555016,0.237456032411334,-0.663115234081231,0.267712412971198,0.820614843490907,0.515243726936593,1.30697121799307,0.40508100787864
"1233","Cygne tuberculé","CYGOLO",2008,0.22469488877367,0.215791370480322,-0.198256197367762,0.647645974915101,1.25194067675739,0.820159703461912,1.91103690111073,0.297754968102304
"1234","Cygne tuberculé","CYGOLO",2009,0.231828725965776,0.211590806393889,-0.182889254566246,0.646546706497799,1.26090375026102,0.832860386114667,1.90893731281802,0.273233504899796
"1235","Cygne tuberculé","CYGOLO",2010,-0.0765364591893285,0.218356180021812,-0.50451457203208,0.351441653653423,0.926319140828215,0.603798605028777,1.4211148278884,0.725954493476433
"1236","Cygne tuberculé","CYGOLO",2011,-0.106259540535468,0.218394402858262,-0.534312570137661,0.321793489066724,0.89919124121173,0.586072035117895,1.37959984408614,0.626578095457665
"1237","Cygne tuberculé","CYGOLO",2012,0.218856691656366,0.228134820931482,-0.22828755736934,0.666000940682071,1.24465289476128,0.795895361349928,1.94643781540589,0.3373922753741
"1238","Cygne tuberculé","CYGOLO",2013,0.296846511096326,0.216113739050212,-0.12673641744209,0.720429439634742,1.34560874758535,0.880965849228928,2.05531565515623,0.169576419496236
"1239","Cygne tuberculé","CYGOLO",2014,-0.206540461818927,0.214456867469377,-0.626875922058907,0.213794998421053,0.813393349416705,0.534258261024152,1.23836876121868,0.335504237842967
"1240","Cygne tuberculé","CYGOLO",2015,-0.168994975787883,0.227413664301913,-0.614725757819632,0.276735806243867,0.844513146388559,0.54078918217957,1.31881790155019,0.457410806072471
"1241","Cygne tuberculé","CYGOLO",2016,0.302762379181427,0.208192542863292,-0.105295004830624,0.710819763193479,1.35359278439942,0.900058961675775,2.03565933343619,0.145879172148916
"1242","Cygne tuberculé","CYGOLO",2017,0.280037865283834,0.196280727481103,-0.104672360579127,0.664748091146796,1.32317991397188,0.900619552720555,1.94400074865116,0.153660286751989
"1243","Cygne tuberculé","CYGOLO",2018,-0.0349264811437255,0.196041652448606,-0.419168119942993,0.349315157655542,0.965676409073006,0.657593631370261,1.41809604374813,0.858598522870845
"1244","Cygne tuberculé","CYGOLO",2019,0.337207049245365,0.195198284870543,-0.0453815891008998,0.71979568759163,1.40102911573112,0.955632753206205,2.05401350732354,0.0840760555138672
"1245","Cygne tuberculé","CYGOLO",2020,-0.086255838153482,0.270722358135123,-0.616871660098323,0.444359983791359,0.917359505633551,0.539629945690199,1.55949177635032,0.750019502730455
"1246","Cygne tuberculé","CYGOLO",2021,0.579636504573896,0.180665883325521,0.225531373255874,0.933741635891917,1.78538933192902,1.25298834382367,2.54401015163358,0.00133506333012285
"1247","Cygne tuberculé","CYGOLO",2022,-0.0675593014964522,0.19003954177112,-0.440036803367848,0.304918200374944,0.93467229150695,0.644012718809993,1.35651403612822,0.722214081651073
"1248","Cygne tuberculé","CYGOLO",2023,0.213409537770561,0.196095431803749,-0.170937508564787,0.597756584105908,1.23789151077697,0.842874244247094,1.81803561197022,0.276465212636066
"1249","Cygne tuberculé","CYGOLO",2024,0.397352301289208,0.197673170970567,0.00991288618689701,0.784791716391519,1.4878800197763,1.00996218159512,2.1919503458566,0.0444155420796524
"1250","Hirondelle de fenêtre","DELURB",2001,0.373462636464123,0,0.373462636464123,0.373462636464123,1.45275628241795,1.45275628241795,1.45275628241795,NA
"1251","Hirondelle de fenêtre","DELURB",2002,0.0317309295334237,0.107561187859619,-0.17908899867143,0.242550857738278,1.03223972271144,0.836031490394015,1.27449606550253,0.767991187194202
